Accession_number	Region	Domain
Q96AX9	[844, 875]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96AX9	[919, 944]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C035	[29, 67]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H772	[70, 86]	Cystine-knot cytokines
Q9H772	[127, 166]	Cystine-knot cytokines
Q9UKR8	[169, 196]	Tetraspanin
Q9UL40	[57, 88]	Classic Zinc Finger
Q9UL40	[124, 148]	Classic Zinc Finger
Q9UL40	[176, 199]	Classic Zinc Finger
Q9Y5X4	[41, 117]	Erythroid Transcription Factor GATA-1, subunit A
A0A1B0GTH9	[79, 107]	Classic Zinc Finger
A0A7P0TAN4	[228, 254]	Classic Zinc Finger
O43567	[263, 288]	Zinc/RING finger domain, C3HC4 (zinc finger)
O60260	[330, 384]	-
O60260	[406, 451]	-
P17927	[100, 113]	Complement Module, domain 1
P17927	[147, 163]	Complement Module, domain 1
P17927	[215, 233]	Complement Module, domain 1
P17927	[295, 359]	Complement Module, domain 1
P17927	[420, 487]	Complement Module, domain 1
P17927	[554, 615]	Complement Module, domain 1
P17927	[665, 683]	Complement Module, domain 1
P17927	[745, 809]	Complement Module, domain 1
P17927	[870, 937]	Complement Module, domain 1
P17927	[1004, 1065]	Complement Module, domain 1
P17927	[1115, 1133]	Complement Module, domain 1
P17927	[1196, 1255]	Complement Module, domain 1
P17927	[1339, 1388]	Complement Module, domain 1
P17927	[1457, 1517]	Complement Module, domain 1
P17927	[1649, 1708]	Complement Module, domain 1
P17927	[1792, 1841]	Complement Module, domain 1
P21754	[280, 334]	Zona pellucida, ZP-C domain
P35414	[321, 330]	Rhodopsin 7-helix transmembrane proteins
P42677	[54, 83]	Zn-binding ribosomal proteins
Q06587	[45, 96]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6GPH4	[5, 18]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6GPH4	[256, 279]	-
Q6ZVZ8	[265, 285]	Ankyrin repeat-containing domain
Q96FT7	[279, 305]	Acid-sensing ion channels like domains
Q96H40	[206, 224]	Classic Zinc Finger
Q96H40	[263, 274]	Classic Zinc Finger
Q9NXL9	[166, 204]	Nucleic acid-binding proteins
Q9UJF2	[404, 423]	GTPase Activation - p120gap; domain 1
Q9Y473	[254, 321]	Classic Zinc Finger
Q9Y473	[383, 412]	Classic Zinc Finger
A2VEC9	[2235, 2272]	Low-density Lipoprotein Receptor
A2VEC9	[2388, 2430]	Low-density Lipoprotein Receptor
O60711	[148, 191]	Cysteine Rich Protein
O60711	[323, 336]	Cysteine Rich Protein
Q12809	[58, 75]	PAS domain
Q13398	[214, 226]	Classic Zinc Finger
Q13398	[248, 283]	Classic Zinc Finger
Q14393	[54, 79]	Coagulation Factor IX
Q9BX63	[75, 93]	P-loop containing nucleotide triphosphate hydrolases
Q9BX63	[203, 228]	P-loop containing nucleotide triphosphate hydrolases
Q9BX63	[272, 307]	P-loop containing nucleotide triphosphate hydrolases
Q9H0D6	[217, 236]	-
Q9H0D6	[252, 291]	-
Q9NRA1	[280, 305]	Cystine-knot cytokines
Q9NRA1	[320, 343]	Cystine-knot cytokines
Q9UBF6	[48, 80]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UKP5	[371, 393]	Collagenase (Catalytic Domain)
Q9UKP5	[479, 560]	-
Q9Y2J0	[87, 144]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y5R6	[68, 114]	DM DNA-binding domain
O95376	[135, 143]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95376	[271, 325]	-
O95388	[213, 264]	Thrombospondin type-1 (TSP1) repeat
P00995	[24, 78]	-
P02765	[20, 41]	-
P02765	[87, 109]	-
P02765	[197, 239]	-
P13497	[548, 588]	Laminin
P13497	[702, 742]	Laminin
P54753	[270, 339]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P54753	[366, 401]	Immunoglobulins
Q02643	[32, 53]	GPCR, family 2, extracellular hormone receptor domain
Q6H8Q1	[14, 30]	Cysteine Rich Protein
Q6H8Q1	[117, 140]	Cysteine Rich Protein
Q6PDB4	[173, 211]	Classic Zinc Finger
Q7RTY7	[744, 770]	Trypsin-like serine proteases
Q7RTY7	[843, 853]	Spermadhesin, CUB domain
Q9UGI8	[225, 248]	Cysteine Rich Protein
Q9UGI8	[298, 312]	Cysteine Rich Protein
Q9UGI8	[358, 372]	Cysteine Rich Protein
Q9UP79	[431, 521]	-
Q9UP79	[612, 631]	-
Q9UP79	[842, 888]	Thrombospondin type-1 (TSP1) repeat
Q9Y2Q1	[313, 340]	Classic Zinc Finger
A0A8I5KTY6	[35, 58]	Classic Zinc Finger
A0A8I5KTY6	[97, 124]	Classic Zinc Finger
O15355	[484, 506]	PPM-type phosphatase domain
P04628	[310, 369]	-
Q13133	[91, 176]	Erythroid Transcription Factor GATA-1, subunit A
Q13402	[1539, 1565]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q7LDG7	[528, 557]	-
Q8N587	[446, 463]	Classic Zinc Finger
Q8NDA2	[2182, 2204]	Immunoglobulins
Q8NDA2	[2234, 2255]	Immunoglobulins
Q96MU6	[190, 267]	Classic Zinc Finger
Q96MU6	[700, 728]	Classic Zinc Finger
Q9NYQ7	[1718, 1742]	Laminin
Q9NYQ7	[1903, 1920]	-
Q9NYQ7	[2501, 2516]	-
Q9NZL4	[337, 357]	Leucine-rich Repeat Variant
Q9Y2I2	[69, 101]	Laminin
O60941	[264, 279]	-
P07919	[26, 79]	Ubiquinol-cytochrome C reductase hinge domain
P10275	[555, 575]	Erythroid Transcription Factor GATA-1, subunit A
P10275	[588, 628]	Erythroid Transcription Factor GATA-1, subunit A
P81534	[42, 66]	Antimicrobial Peptide, Beta-defensin 2; Chain A
Q01201	[194, 233]	Rel homology domain (RHD), DNA-binding domain
Q13939	[561, 577]	Kelch-type beta propeller
Q15785	[56, 73]	Tetratricopeptide repeat domain
Q5H913	[154, 173]	P-loop containing nucleotide triphosphate hydrolases
Q6UWE0	[686, 718]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMZ0	[113, 176]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZN55	[300, 350]	Classic Zinc Finger
Q6ZN55	[383, 405]	Classic Zinc Finger
Q6ZN55	[457, 509]	Classic Zinc Finger
Q6ZN55	[732, 763]	Classic Zinc Finger
Q7Z6E9	[155, 183]	Zinc finger, CCHC-type
Q7Z6E9	[248, 308]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86Y25	[214, 241]	Classic Zinc Finger
Q969T3	[294, 310]	Tetratricopeptide repeat domain
Q99661	[246, 269]	Kinesin motor domain
Q9BZR6	[28, 51]	Ribonuclease Inhibitor
Q9BZR6	[324, 345]	Ribonuclease Inhibitor
Q9H609	[104, 157]	Classic Zinc Finger
Q9UHD1	[1, 45]	-
Q9UHD1	[146, 173]	-
O75603	[84, 132]	GCM motif
P01024	[683, 704]	Anaphylotoxins (complement system)
P01024	[1489, 1513]	Alpha-macroglobulin, receptor-binding domain
P07288	[193, 241]	Trypsin-like serine proteases
P17014	[574, 601]	Classic Zinc Finger
P17014	[628, 640]	Classic Zinc Finger
P17014	[655, 678]	Classic Zinc Finger
Q08AE8	[55, 74]	Transferase(Phosphotransferase) domain 1
Q5JNZ5	[12, 35]	Ribosomal protein S26e
Q5JNZ5	[77, 101]	Ribosomal protein S26e
Q5KSL6	[334, 351]	-
Q5KSL6	[401, 420]	-
Q5VWQ8	[448, 470]	GTPase Activation - p120gap; domain 1
Q8NBP7	[461, 571]	Proprotein convertase subtilisin/kexin type 9
Q8TBC5	[437, 455]	Classic Zinc Finger
Q9H0A6	[165, 175]	-
A0AAG2TU59	[23, 40]	Zinc/RING finger domain, C3HC4 (zinc finger)
K9M1U5	[60, 82]	Interferon lambda
P00747	[41, 81]	Hepatocyte Growth Factor
P00747	[140, 264]	Plasminogen Kringle 4
P00747	[742, 765]	Trypsin-like serine proteases
P22079	[121, 144]	Haem peroxidase domain superfamily, animal type
P32239	[400, 418]	Rhodopsin 7-helix transmembrane proteins
Q03403	[24, 80]	Spasmolytic Protein, domain 1
Q17RY6	[41, 59]	CD59
Q6UXH9	[255, 272]	Laminin
Q6UXH9	[319, 347]	Complement Module, domain 1
Q7Z6J4	[456, 489]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IWY8	[669, 703]	Classic Zinc Finger
Q8N2W9	[389, 407]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WWZ7	[1281, 1292]	P-loop containing nucleotide triphosphate hydrolases
Q9NZR2	[1520, 1550]	TolB, C-terminal domain
Q9NZR2	[1827, 1865]	TolB, C-terminal domain
Q9NZR2	[2143, 2164]	TolB, C-terminal domain
Q9NZR2	[3297, 3312]	TolB, C-terminal domain
Q9UDY6	[5, 69]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UDY6	[92, 109]	Classic Zinc Finger
Q9UHJ3	[597, 619]	SLED domain
Q9UHR6	[1, 52]	-
O43506	[410, 489]	Disintegrin domain
O75317	[223, 242]	Cysteine proteinases
P01133	[734, 784]	TolB, C-terminal domain
P22681	[373, 430]	Zinc/RING finger domain, C3HC4 (zinc finger)
P34130	[134, 168]	Cystine-knot cytokines
P35368	[361, 379]	Rhodopsin 7-helix transmembrane proteins
P54278	[201, 225]	Histidine kinase-like ATPase, C-terminal domain
Q02156	[213, 229]	-
Q02156	[272, 301]	-
Q5T890	[421, 448]	P-loop containing nucleotide triphosphate hydrolases
Q7Z3T8	[742, 792]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BXU1	[995, 1017]	Transferase(Phosphotransferase) domain 1
Q9UKP3	[1, 68]	-
Q9UKP3	[140, 184]	-
Q9UKR0	[122, 150]	Trypsin-like serine proteases
Q9UKR0	[174, 207]	Trypsin-like serine proteases
Q9Y4D8	[3920, 3936]	Hect, E3 ligase catalytic domain
A6NN14	[373, 399]	Classic Zinc Finger
A6NN14	[794, 820]	Classic Zinc Finger
A6NN14	[1045, 1072]	Classic Zinc Finger
A6NN14	[1234, 1251]	Classic Zinc Finger
D6RJB6	[101, 135]	Cysteine proteinases
O60229	[2487, 2504]	Immunoglobulins
O60383	[375, 395]	Cystine-knot cytokines
O60494	[2136, 2181]	Spermadhesin, CUB domain
P09958	[582, 664]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
P0DN87	[22, 53]	Cystine-knot cytokines
P0DN87	[81, 131]	Cystine-knot cytokines
P55197	[14, 47]	Zinc/RING finger domain, C3HC4 (zinc finger)
P55197	[78, 97]	Zinc/RING finger domain, C3HC4 (zinc finger)
P55197	[126, 199]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13137	[389, 426]	-
Q7Z6J0	[16, 60]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86UU1	[74, 129]	-
Q8NAP8	[365, 416]	Classic Zinc Finger
Q9P107	[494, 525]	-
O75362	[112, 133]	Classic Zinc Finger
O75362	[369, 389]	Classic Zinc Finger
P15514	[139, 184]	Laminin
Q8WY41	[234, 271]	Nanos, RNA-binding domain
Q8WZ73	[325, 349]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q92876	[125, 231]	Trypsin-like serine proteases
Q9HCU0	[115, 146]	Mannose-Binding Protein A, subunit A
Q9UIF8	[1939, 1980]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9ULX3	[276, 294]	Nin one binding (NOB1), Zn-ribbon-like
O00292	[253, 269]	Cystine-knot cytokines
O00292	[340, 354]	Cystine-knot cytokines
O15303	[512, 536]	GPCR, family 3, nine cysteines domain
O15303	[548, 578]	GPCR, family 3, nine cysteines domain
O95263	[745, 766]	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
O95571	[236, 249]	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
P04070	[92, 126]	Laminin
P04070	[147, 187]	Laminin
P22736	[261, 325]	Erythroid Transcription Factor GATA-1, subunit A
P48060	[182, 207]	CAP
P56703	[295, 336]	-
Q14574	[660, 678]	Cadherins
Q14574	[855, 876]	TCF3-CBD (Catenin binding domain)
Q6ZMN7	[17, 36]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMN7	[46, 62]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMN7	[77, 111]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IZC6	[1715, 1732]	-
Q8NB12	[60, 87]	-
Q8TDF5	[315, 335]	-
Q8WXD0	[59, 81]	Low-density Lipoprotein Receptor
Q8WXD0	[109, 129]	Ribonuclease Inhibitor
Q96I82	[52, 131]	-
Q9H4F8	[88, 158]	Thyroglobulin type-1
Q9H4F8	[240, 278]	Thyroglobulin type-1
Q9NRG9	[321, 340]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9UBS5	[129, 160]	Complement Module, domain 1
Q9UEW3	[487, 519]	SRCR-like domain
Q9Y219	[40, 78]	-
O95628	[3, 28]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95628	[38, 65]	Zinc/RING finger domain, C3HC4 (zinc finger)
P78549	[283, 301]	Helix-hairpin-Helix base-excision DNA repair enzymes (C-terminal)
Q14112	[495, 532]	Green fluorescent protein
Q14112	[1032, 1085]	Thyroglobulin type-1
Q15772	[1457, 1480]	Immunoglobulins
Q53RE8	[80, 105]	Ankyrin repeat-containing domain
Q5TA31	[4, 65]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q5TA31	[86, 114]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6DT37	[881, 930]	-
Q6NUN9	[444, 476]	Classic Zinc Finger
Q6NUN9	[509, 534]	Classic Zinc Finger
Q6UWN5	[130, 219]	CD59
Q6YHK3	[1402, 1421]	Alpha-macroglobulin, receptor-binding domain
Q8N9V3	[97, 112]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q8TC41	[412, 450]	-
Q8TF50	[104, 154]	Classic Zinc Finger
Q8TF50	[296, 331]	Classic Zinc Finger
Q8TF50	[439, 464]	Classic Zinc Finger
Q92994	[2, 26]	-
Q9Y6X2	[390, 408]	Zinc/RING finger domain, C3HC4 (zinc finger)
O60294	[468, 484]	Kelch-type beta propeller
P46934	[500, 524]	C2 domain
P49765	[61, 98]	Cystine-knot cytokines
P62745	[178, 187]	P-loop containing nucleotide triphosphate hydrolases
Q04912	[90, 116]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q04912	[158, 185]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q04912	[541, 573]	ligand-binding face of the semaphorins, domain 2
Q13873	[80, 115]	CD59
Q86UQ0	[239, 274]	Classic Zinc Finger
Q8IZ26	[190, 209]	Classic Zinc Finger
Q8TCN5	[146, 169]	Classic Zinc Finger
Q8TCN5	[182, 203]	Classic Zinc Finger
Q8TCN5	[634, 717]	Classic Zinc Finger
Q8TCN5	[753, 804]	Classic Zinc Finger
Q8TF66	[21, 39]	Ribonuclease Inhibitor
Q9H2S5	[77, 147]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UIF9	[1684, 1720]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UL36	[196, 222]	Classic Zinc Finger
Q9UL36	[473, 509]	Classic Zinc Finger
Q9UL36	[559, 580]	Classic Zinc Finger
Q9UL36	[659, 681]	Classic Zinc Finger
Q9UL36	[740, 765]	Classic Zinc Finger
Q9UL36	[958, 991]	Classic Zinc Finger
Q9UL36	[1650, 1700]	Classic Zinc Finger
Q9UL36	[1713, 1747]	Classic Zinc Finger
Q9Y4K3	[59, 114]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y4K3	[161, 210]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y4K3	[223, 259]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NK02	[46, 69]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NK02	[93, 128]	Classic Zinc Finger
O76095	[60, 94]	-
P41235	[55, 129]	Erythroid Transcription Factor GATA-1, subunit A
Q13459	[1664, 1689]	-
Q5VTL7	[403, 426]	Immunoglobulins
Q5VTL7	[444, 456]	Immunoglobulins
Q6UXU4	[30, 61]	-
Q86UD3	[60, 100]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TD94	[186, 219]	Classic Zinc Finger
Q8WY21	[691, 721]	-
Q8WY21	[756, 795]	-
Q92785	[200, 223]	Classic Zinc Finger
Q92785	[268, 374]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96FE7	[59, 110]	Plasminogen Kringle 4
Q96MI9	[983, 1008]	Zn peptidases
Q96P64	[585, 607]	Ankyrin repeat-containing domain
Q9H0F5	[452, 467]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0F5	[486, 512]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UJU3	[284, 304]	Classic Zinc Finger
Q9UJU3	[326, 352]	Classic Zinc Finger
Q9UJU3	[523, 549]	Classic Zinc Finger
Q9Y4K0	[384, 429]	SRCR-like domain
Q9Y4K0	[503, 545]	SRCR-like domain
Q9Y4X4	[308, 333]	Classic Zinc Finger
Q9Y4X4	[377, 391]	Classic Zinc Finger
P21291	[1, 81]	Cysteine Rich Protein
P30307	[426, 456]	Rhodanese-like domain
P35555	[1721, 1759]	TGF-beta binding (TB) domain
P55000	[22, 80]	CD59
Q14520	[235, 258]	Plasminogen Kringle 4
Q14520	[482, 515]	Trypsin-like serine proteases
Q5T0B9	[218, 251]	Classic Zinc Finger
Q86UN3	[31, 46]	Ribonuclease Inhibitor
Q8IZH2	[583, 595]	-
Q8N474	[248, 267]	-
Q8WX77	[36, 112]	-
Q9Y678	[720, 744]	Coatomer, gamma subunit, appendage domain
Q9Y6V0	[580, 647]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y6V0	[1048, 1118]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NGJ6	[31, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NGJ6	[79, 135]	Classic Zinc Finger
O14511	[335, 350]	Laminin
O75312	[40, 55]	ZPR1, zinc finger domain
P00738	[138, 148]	Complement Module, domain 1
P18084	[50, 82]	ligand-binding face of the semaphorins, domain 2
P18084	[403, 442]	ntegrin, alpha v. Chain A, domain 3
Q15911	[640, 685]	Classic Zinc Finger
Q15911	[779, 818]	Classic Zinc Finger
Q16587	[239, 270]	Classic Zinc Finger
Q494X3	[212, 229]	Classic Zinc Finger
Q5IJ48	[605, 643]	Laminin
Q5IJ48	[809, 877]	Laminin
Q6ZN44	[255, 293]	Thrombospondin type-1 (TSP1) repeat
Q8NB42	[300, 327]	Classic Zinc Finger
Q969Z4	[24, 94]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q96LW1	[205, 228]	Classic Zinc Finger
Q96LW1	[352, 378]	Classic Zinc Finger
Q96QV1	[525, 542]	TolB, C-terminal domain
Q96QV1	[586, 638]	Laminin
Q9BQI7	[384, 404]	Arf Nucleotide-binding Site Opener,domain 2
Q9GZT9	[10, 62]	-
Q9H270	[844, 869]	Zinc/RING finger domain, C3HC4 (zinc finger)
O15016	[186, 210]	Classic Zinc Finger
O15016	[1102, 1125]	Zinc/RING finger domain, C3HC4 (zinc finger)
O15016	[1143, 1170]	Zinc/RING finger domain, C3HC4 (zinc finger)
O94991	[374, 389]	Ribonuclease Inhibitor
P07814	[1469, 1496]	C-terminal domain of ProRS
P11047	[32, 101]	Galactose-binding domain-like
P17027	[132, 189]	Classic Zinc Finger
P25391	[32, 78]	Galactose-binding domain-like
P25391	[700, 722]	Laminin
P46063	[467, 482]	P-loop containing nucleotide triphosphate hydrolases
P51124	[192, 213]	Trypsin-like serine proteases
P62854	[12, 38]	Ribosomal protein S26e
P78504	[43, 82]	-
Q5W186	[125, 138]	-
Q6P2D0	[210, 236]	Classic Zinc Finger
Q8NCL4	[586, 619]	-
Q8WUU4	[224, 254]	Classic Zinc Finger
Q96JK4	[748, 780]	SRCR-like domain
Q9NSJ1	[95, 121]	Classic Zinc Finger
Q9NSJ1	[388, 413]	Classic Zinc Finger
Q9ULH1	[444, 468]	Arf GTPase activating protein
A6NDI0	[113, 136]	Classic Zinc Finger
O00744	[329, 362]	-
P56706	[289, 319]	-
P56706	[331, 348]	-
Q13434	[223, 254]	-
Q13434	[394, 404]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q66K41	[212, 235]	Classic Zinc Finger
Q66K41	[281, 304]	Classic Zinc Finger
Q6PI77	[312, 322]	Leucine-rich Repeat Variant
Q7L0X0	[27, 50]	Ribonuclease Inhibitor
Q86VZ6	[164, 189]	Classic Zinc Finger
Q86VZ6	[199, 221]	Classic Zinc Finger
Q8IXL7	[37, 49]	Peptide methionine sulfoxide reductase.
Q8IXL7	[124, 167]	Peptide methionine sulfoxide reductase.
Q8IY33	[177, 247]	Cysteine Rich Protein
Q8N883	[196, 227]	Classic Zinc Finger
Q8N883	[278, 310]	Classic Zinc Finger
Q8NEN9	[870, 900]	-
Q96NU0	[546, 582]	Laminin
Q96NU0	[665, 693]	-
Q96NU0	[711, 748]	-
Q96NU0	[959, 990]	Laminin
Q9H2X3	[357, 379]	Mannose-Binding Protein A, subunit A
Q9NRC8	[214, 237]	TPP-binding domain
Q9ULL4	[484, 516]	Immunoglobulins
Q9ULL4	[569, 589]	Immunoglobulins
Q9ULL4	[647, 667]	Immunoglobulins
Q9ULL4	[801, 841]	Immunoglobulins
Q9ULL4	[867, 902]	Immunoglobulins
Q9ULL4	[963, 983]	Immunoglobulins
C9J2P7	[101, 135]	Cysteine proteinases
O00187	[140, 161]	Laminin
O00187	[344, 363]	Complement Module, domain 1
O94941	[478, 536]	Zinc/RING finger domain, C3HC4 (zinc finger)
P00326	[87, 135]	Medium-chain alcohol dehydrogenases, catalytic domain
P13942	[1566, 1621]	-
P17036	[196, 226]	Classic Zinc Finger
P23942	[210, 231]	Tetraspanin
Q13308	[189, 210]	Immunoglobulins
Q13308	[653, 670]	Immunoglobulins
Q13464	[1245, 1286]	-
Q14416	[495, 511]	GPCR, family 3, nine cysteines domain
Q8NEA6	[346, 375]	Classic Zinc Finger
Q8NEA6	[409, 439]	Classic Zinc Finger
Q92729	[24, 37]	-
Q9H4W6	[149, 179]	Transcription factor COE1, DNA-binding domain
Q9ULX5	[47, 120]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y2Y9	[158, 191]	Classic Zinc Finger
O14709	[362, 395]	Classic Zinc Finger
O14709	[622, 636]	Classic Zinc Finger
O14709	[674, 703]	Classic Zinc Finger
O95428	[744, 807]	Pancreatic trypsin inhibitor Kunitz domain
P08253	[279, 334]	Fibronectin, type II, collagen-binding
P17029	[375, 403]	Classic Zinc Finger
Q14541	[3, 81]	Erythroid Transcription Factor GATA-1, subunit A
Q5VUR7	[90, 108]	Ankyrin repeat-containing domain
Q6P9F5	[5, 61]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86TJ2	[21, 42]	-
Q86XP1	[188, 218]	-
Q96PM5	[138, 155]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96PM5	[215, 239]	-
Q96S42	[274, 289]	Cystine-knot cytokines
Q96S42	[304, 320]	Cystine-knot cytokines
Q9BUB5	[208, 265]	Transferase(Phosphotransferase) domain 1
Q9BUB5	[303, 323]	Transferase(Phosphotransferase) domain 1
Q9BXP8	[745, 825]	Collagenase (Catalytic Domain)
Q9BXP8	[1544, 1565]	Complement Module, domain 1
Q9H1J5	[270, 337]	-
Q9UHC6	[555, 589]	Laminin
Q9UHC6	[717, 746]	-
Q9UHC6	[964, 997]	Laminin
Q9Y6I4	[1, 90]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y6I4	[351, 369]	Cysteine proteinases
A2CJ06	[217, 234]	-
A6NLI5	[31, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NLI5	[81, 128]	Classic Zinc Finger
O95294	[670, 712]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
P0C8F1	[66, 86]	CD59
Q08431	[24, 68]	Laminin
Q10469	[374, 395]	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Q16134	[575, 601]	-
Q16629	[101, 124]	Zinc finger, CCHC-type
Q5EBL2	[27, 60]	Classic Zinc Finger
Q5EBL2	[145, 170]	Classic Zinc Finger
Q5EBL2	[353, 412]	Classic Zinc Finger
Q6P1J6	[1265, 1285]	SGNH hydrolase
Q8N1G0	[672, 761]	Classic Zinc Finger
Q8N1G0	[781, 806]	Classic Zinc Finger
Q8N1G0	[849, 872]	Classic Zinc Finger
Q8N1G0	[961, 1012]	Classic Zinc Finger
Q8N1G0	[1126, 1152]	Classic Zinc Finger
Q8N1G0	[1191, 1218]	Classic Zinc Finger
Q8NES8	[24, 47]	Antimicrobial Peptide, Beta-defensin 2; Chain A
Q9P1Y6	[97, 153]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9P1Y6	[175, 239]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UL58	[404, 449]	Classic Zinc Finger
Q9UM73	[449, 474]	Low-density Lipoprotein Receptor
Q9Y5K2	[187, 211]	Trypsin-like serine proteases
O75688	[156, 181]	PPM-type phosphatase domain
P12931	[479, 508]	Transferase(Phosphotransferase) domain 1
P53804	[1946, 2000]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NFT6	[299, 313]	DBF zinc finger
Q96BT7	[332, 345]	-
Q96C24	[52, 107]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96P11	[356, 371]	Vaccinia Virus protein VP39
Q9H8U3	[7, 44]	-
Q9H8U3	[146, 204]	AN1-like Zinc finger
O00110	[119, 189]	Classic Zinc Finger
P0CJ78	[219, 248]	Classic Zinc Finger
P0CJ78	[342, 374]	Classic Zinc Finger
P0CJ78	[432, 455]	Classic Zinc Finger
P0CJ78	[548, 574]	Classic Zinc Finger
P0CJ78	[868, 878]	Classic Zinc Finger
P0CJ78	[930, 946]	Classic Zinc Finger
P0CJ78	[985, 1031]	Classic Zinc Finger
P38935	[886, 941]	AN1-like Zinc finger
Q3SXY7	[23, 43]	Ribonuclease Inhibitor
Q3SXY7	[544, 561]	Immunoglobulins
Q86TC9	[988, 1011]	Immunoglobulins
Q92698	[675, 694]	P-loop containing nucleotide triphosphate hydrolases
Q9HAW0	[4, 42]	-
O75051	[521, 550]	Immunoglobulins
O75051	[673, 702]	Immunoglobulins
O75051	[817, 852]	Immunoglobulins
O75051	[918, 946]	Immunoglobulins
P10073	[266, 296]	Classic Zinc Finger
P13945	[255, 282]	Rhodopsin 7-helix transmembrane proteins
P52594	[18, 47]	Arf GTPase activating protein
P54198	[285, 301]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q13064	[98, 119]	Zinc finger, CCCH-type
Q5DT21	[28, 55]	-
Q8IZP6	[284, 302]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0F6	[344, 386]	Zn-finger domain of Sec23/24
Q9Y468	[621, 655]	-
P25490	[292, 322]	Classic Zinc Finger
P62684	[540, 604]	Zinc finger, CCHC-type
Q13751	[41, 78]	Galactose-binding domain-like
Q3T906	[439, 477]	-
Q5VTR2	[903, 931]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q5VTR2	[947, 966]	Zinc/RING finger domain, C3HC4 (zinc finger)
